State Imports by NAICS Commodities,,,,
Current date: 05/12/2025 2:56 PM (Eastern Daylight Time),,,,
Measures: Customs Value (Gen) ($US),,,,
State,Commodity,Country,Time,Customs Value (Gen) ($US)
Alabama,3149 Other Textile Products,Netherlands,2024,"42,464"
Alabama,3149 Other Textile Products,New Zealand,2024,"7,257"
Alabama,3149 Other Textile Products,Pakistan,2024,"381,621"
Alabama,3149 Other Textile Products,Peru,2024,"54,994"
Alabama,3149 Other Textile Products,Philippines,2024,"369,983"
Alabama,3149 Other Textile Products,Portugal,2024,"9,843"
Alabama,3149 Other Textile Products,Slovakia,2024,"7,269"
Alabama,3149 Other Textile Products,South Africa,2024,"124,689"
Alabama,3149 Other Textile Products,Spain,2024,"8,052"
Alabama,3149 Other Textile Products,Sri Lanka,2024,"57,878"
Alabama,3149 Other Textile Products,Sweden,2024,"1,507"
Alabama,3149 Other Textile Products,Switzerland,2024,"3,702"
Alabama,3149 Other Textile Products,Taiwan,2024,"163,838"
Alabama,3149 Other Textile Products,Thailand,2024,"115,504"
Alabama,3149 Other Textile Products,Tunisia,2024,"179,474"
Alabama,3149 Other Textile Products,Turkey,2024,"129,167"
Alabama,3149 Other Textile Products,United Arab Emirates,2024,"9,050"
Alabama,3149 Other Textile Products,United Kingdom,2024,"63,437"
Alabama,3149 Other Textile Products,Vietnam,2024,"15,476,605"
Alabama,3151 Knit Apparel,Bangladesh,2024,"116,555"
Alabama,3151 Knit Apparel,Bulgaria,2024,275
Alabama,3151 Knit Apparel,Cambodia,2024,"1,965,474"
Alabama,3151 Knit Apparel,Canada,2024,"2,430"
Alabama,3151 Knit Apparel,China,2024,"5,190,229"
Alabama,3151 Knit Apparel,Denmark,2024,"2,962"
Alabama,3151 Knit Apparel,Egypt,2024,"31,344"
Alabama,3151 Knit Apparel,Ethiopia,2024,"42,753"
Alabama,3151 Knit Apparel,Guatemala,2024,618
Alabama,3151 Knit Apparel,India,2024,"54,286"
Alabama,3151 Knit Apparel,Indonesia,2024,"1,026"
Alabama,3151 Knit Apparel,Israel,2024,"2,045"
Alabama,3151 Knit Apparel,Italy,2024,"4,211"
Alabama,3151 Knit Apparel,"Korea, South",2024,"1,500"
Alabama,3151 Knit Apparel,Mexico,2024,"1,970"
Alabama,3151 Knit Apparel,Pakistan,2024,"5,802,156"
Alabama,3151 Knit Apparel,Sri Lanka,2024,"1,167,593"
Alabama,3151 Knit Apparel,Taiwan,2024,"157,029"
Alabama,3151 Knit Apparel,Turkey,2024,"133,818"
Alabama,3151 Knit Apparel,United Kingdom,2024,"3,846"
Alabama,3151 Knit Apparel,Vietnam,2024,"2,573,573"
Alabama,3152 Apparel,Albania,2024,"10,517"
Alabama,3152 Apparel,Armenia,2024,"4,343"
Alabama,3152 Apparel,Australia,2024,"27,338"
Alabama,3152 Apparel,Bangladesh,2024,"184,170,596"
Alabama,3152 Apparel,Belgium,2024,329
Alabama,3152 Apparel,Benin,2024,"2,761,569"
Alabama,3152 Apparel,Brazil,2024,"9,768"
Alabama,3152 Apparel,Bulgaria,2024,"22,997"
Alabama,3152 Apparel,Burma,2024,"12,291"
Alabama,3152 Apparel,Cambodia,2024,"42,457,313"
Alabama,3152 Apparel,Canada,2024,"2,395,578"
Alabama,3152 Apparel,China,2024,"15,940,331"
Alabama,3152 Apparel,Colombia,2024,"314,632"
Alabama,3152 Apparel,Croatia,2024,"1,137"
Alabama,3152 Apparel,Czech Republic,2024,884
Alabama,3152 Apparel,Denmark,2024,"18,149"
Alabama,3152 Apparel,Dominican Republic,2024,"8,807,519"
Alabama,3152 Apparel,Egypt,2024,"31,607,455"
Alabama,3152 Apparel,El Salvador,2024,"91,858,455"
Alabama,3152 Apparel,Estonia,2024,"2,766"
Alabama,3152 Apparel,Ethiopia,2024,"40,155,322"
Alabama,3152 Apparel,Finland,2024,"1,081"
Alabama,3152 Apparel,France,2024,"93,964"
Alabama,3152 Apparel,Germany,2024,"31,028"
Alabama,3152 Apparel,Ghana,2024,616
Alabama,3152 Apparel,Greece,2024,"264,691"
Alabama,3152 Apparel,Guatemala,2024,"6,464,154"
Alabama,3152 Apparel,Haiti,2024,"9,808,869"
Alabama,3152 Apparel,Honduras,2024,"143,388,010"
Alabama,3152 Apparel,Hong Kong,2024,"11,143"
Alabama,3152 Apparel,Hungary,2024,"17,096"
Alabama,3152 Apparel,India,2024,"74,906,145"
Alabama,3152 Apparel,Indonesia,2024,"73,593,883"
Alabama,3152 Apparel,Israel,2024,"24,656"
Alabama,3152 Apparel,Italy,2024,"1,517,474"
Alabama,3152 Apparel,Japan,2024,"101,868"
Alabama,3152 Apparel,Jordan,2024,"12,500,450"
Alabama,3152 Apparel,Kenya,2024,"47,242,372"
Alabama,3152 Apparel,"Korea, South",2024,"859,101"
Alabama,3152 Apparel,Kosovo,2024,"14,976"
Alabama,3152 Apparel,Laos,2024,358
Alabama,3152 Apparel,Latvia,2024,380
Alabama,3152 Apparel,Lebanon,2024,"28,288"
Alabama,3152 Apparel,Lesotho,2024,"58,217"
Alabama,3152 Apparel,Lithuania,2024,"28,018"
Alabama,3152 Apparel,Macau,2024,450
Alabama,3152 Apparel,Macedonia,2024,"19,676"
Alabama,3152 Apparel,Madagascar,2024,"66,327"
Alabama,3152 Apparel,Malaysia,2024,"109,940"
Alabama,3152 Apparel,Mauritius,2024,"2,725"
Alabama,3152 Apparel,Mexico,2024,"19,118,651"
Alabama,3152 Apparel,Moldova,2024,"6,702"
Alabama,3152 Apparel,Mongolia,2024,"1,188"
Alabama,3152 Apparel,Morocco,2024,"22,563"
Alabama,3152 Apparel,Nepal,2024,309
Alabama,3152 Apparel,Netherlands,2024,"8,429"
Alabama,3152 Apparel,New Zealand,2024,599
Alabama,3152 Apparel,Nicaragua,2024,"69,229,758"
Alabama,3152 Apparel,Nigeria,2024,"1,355"
Alabama,3152 Apparel,Pakistan,2024,"13,695,151"
Alabama,3152 Apparel,Peru,2024,"393,783"
Alabama,3152 Apparel,Philippines,2024,"810,549"
Alabama,3152 Apparel,Poland,2024,"84,105"
Alabama,3152 Apparel,Portugal,2024,"781,711"
Alabama,3152 Apparel,Romania,2024,"102,249"
Alabama,3152 Apparel,Slovakia,2024,"4,314"
Alabama,3152 Apparel,South Africa,2024,345
Alabama,3152 Apparel,Spain,2024,"110,117"
Alabama,3152 Apparel,Sri Lanka,2024,"5,732,269"
Alabama,3152 Apparel,Sweden,2024,"5,363"
Alabama,3152 Apparel,Taiwan,2024,"88,027"
Alabama,3152 Apparel,Tanzania,2024,"15,332,193"
Alabama,3152 Apparel,Thailand,2024,"608,570"
Alabama,3152 Apparel,Togo,2024,"1,602,739"
Alabama,3152 Apparel,Tunisia,2024,"19,873"
Alabama,3152 Apparel,Turkey,2024,"781,906"
Alabama,3152 Apparel,Ukraine,2024,822
Alabama,3152 Apparel,United Arab Emirates,2024,"14,078"
Alabama,3152 Apparel,United Kingdom,2024,"856,722"
Alabama,3152 Apparel,Uruguay,2024,"1,975"
Alabama,3152 Apparel,Vietnam,2024,"168,393,649"
Alabama,3159 Apparel Accessories,Austria,2024,"1,215"
Alabama,3159 Apparel Accessories,Bangladesh,2024,"885,319"
Alabama,3159 Apparel Accessories,Belgium,2024,310
Alabama,3159 Apparel Accessories,Cambodia,2024,"83,855"
Alabama,3159 Apparel Accessories,Canada,2024,"277,019"
Alabama,3159 Apparel Accessories,China,2024,"6,103,153"
Alabama,3159 Apparel Accessories,Colombia,2024,"2,092"
Alabama,3159 Apparel Accessories,Dominican Republic,2024,"5,070"
Alabama,3159 Apparel Accessories,Egypt,2024,"242,558"
Alabama,3159 Apparel Accessories,El Salvador,2024,"2,964"
Alabama,3159 Apparel Accessories,France,2024,"16,870"
Alabama,3159 Apparel Accessories,Germany,2024,"107,877"
Alabama,3159 Apparel Accessories,Guatemala,2024,"71,661"
Alabama,3159 Apparel Accessories,Hong Kong,2024,"4,665"
Alabama,3159 Apparel Accessories,Hungary,2024,"1,639"
Alabama,3159 Apparel Accessories,India,2024,"559,393"
Alabama,3159 Apparel Accessories,Indonesia,2024,"66,248"
Alabama,3159 Apparel Accessories,Ireland,2024,358
Alabama,3159 Apparel Accessories,Israel,2024,"1,000"
Alabama,3159 Apparel Accessories,Italy,2024,"71,027"
Alabama,3159 Apparel Accessories,Japan,2024,"1,950"
Alabama,3159 Apparel Accessories,"Korea, South",2024,"164,332"
Alabama,3159 Apparel Accessories,Laos,2024,"43,173"
Alabama,3159 Apparel Accessories,Madagascar,2024,422
Alabama,3159 Apparel Accessories,Mexico,2024,"1,966,932"
Alabama,3159 Apparel Accessories,Netherlands,2024,301
Alabama,3159 Apparel Accessories,Pakistan,2024,"467,756"
Alabama,3159 Apparel Accessories,Peru,2024,394
Alabama,3159 Apparel Accessories,Philippines,2024,"4,200"
Alabama,3159 Apparel Accessories,Poland,2024,"9,303"
Alabama,3159 Apparel Accessories,Portugal,2024,"36,086"
Alabama,3159 Apparel Accessories,Romania,2024,892
Alabama,3159 Apparel Accessories,Slovakia,2024,"149,719"
Alabama,3159 Apparel Accessories,Slovenia,2024,"1,531"
Alabama,3159 Apparel Accessories,South Africa,2024,257
Alabama,3159 Apparel Accessories,Spain,2024,"11,739"
Alabama,3159 Apparel Accessories,Sri Lanka,2024,"2,506"
Alabama,3159 Apparel Accessories,Sweden,2024,"4,414"
Alabama,3159 Apparel Accessories,Taiwan,2024,"93,653"
Alabama,3159 Apparel Accessories,Thailand,2024,"3,220"
Alabama,3159 Apparel Accessories,Turkey,2024,"2,276"
Alabama,3159 Apparel Accessories,United Kingdom,2024,"87,528"
Alabama,3159 Apparel Accessories,Vietnam,2024,"1,637,994"
Alabama,3161 Leather & Hide Tanning,Australia,2024,"61,309"
Alabama,3161 Leather & Hide Tanning,Brazil,2024,"4,911"
Alabama,3161 Leather & Hide Tanning,Canada,2024,"60,628"
Alabama,3161 Leather & Hide Tanning,China,2024,834
Alabama,3161 Leather & Hide Tanning,Italy,2024,"84,659"
Alabama,3161 Leather & Hide Tanning,Mexico,2024,"510,924"
Alabama,3161 Leather & Hide Tanning,New Zealand,2024,"1,955"
Alabama,3161 Leather & Hide Tanning,South Africa,2024,"2,094"
Alabama,3161 Leather & Hide Tanning,United Kingdom,2024,"1,207"
Alabama,3162 Footwear,Albania,2024,278
Alabama,3162 Footwear,Austria,2024,"2,705"
Alabama,3162 Footwear,Bangladesh,2024,"15,790"
Alabama,3162 Footwear,Brazil,2024,"121,946"
Alabama,3162 Footwear,Bulgaria,2024,916
Alabama,3162 Footwear,Cambodia,2024,"3,244,865"
Alabama,3162 Footwear,Canada,2024,"5,241"
Alabama,3162 Footwear,China,2024,"91,042,412"
Alabama,3162 Footwear,Colombia,2024,"2,924"
Alabama,3162 Footwear,Croatia,2024,"3,308"
Alabama,3162 Footwear,El Salvador,2024,"1,361"
Alabama,3162 Footwear,France,2024,"34,284"
Alabama,3162 Footwear,Germany,2024,"5,157"
Alabama,3162 Footwear,Greece,2024,"11,299"
Alabama,3162 Footwear,Guatemala,2024,469
Alabama,3162 Footwear,India,2024,"3,084,961"
Alabama,3162 Footwear,Indonesia,2024,"53,781,469"
Alabama,3162 Footwear,Italy,2024,"795,890"
Alabama,3162 Footwear,Japan,2024,"8,796"
Alabama,3162 Footwear,"Korea, South",2024,"692,603"
Alabama,3162 Footwear,Mexico,2024,"23,842"
Alabama,3162 Footwear,Netherlands,2024,"1,215"
Alabama,3162 Footwear,Poland,2024,"1,218"
Alabama,3162 Footwear,Portugal,2024,"328,117"
Alabama,3162 Footwear,Romania,2024,970
Alabama,3162 Footwear,Spain,2024,"386,659"
Alabama,3162 Footwear,Taiwan,2024,"7,253"
Alabama,3162 Footwear,Turkey,2024,"7,649"
Alabama,3162 Footwear,United Kingdom,2024,"19,108"
Alabama,3162 Footwear,Vietnam,2024,"85,919,484"
Alabama,3169 Other Leather Products,Australia,2024,"142,415"
Alabama,3169 Other Leather Products,Austria,2024,"3,460"
Alabama,3169 Other Leather Products,Bangladesh,2024,"4,039"
Alabama,3169 Other Leather Products,Brazil,2024,"2,300"
Alabama,3169 Other Leather Products,Cambodia,2024,"5,631,090"
Alabama,3169 Other Leather Products,Canada,2024,"234,074"
Alabama,3169 Other Leather Products,China,2024,"10,460,012"
Alabama,3169 Other Leather Products,Colombia,2024,"18,453"
Alabama,3169 Other Leather Products,Czech Republic,2024,"573,286"
Alabama,3169 Other Leather Products,Denmark,2024,264
Alabama,3169 Other Leather Products,Dominican Republic,2024,"4,261"
Alabama,3169 Other Leather Products,Estonia,2024,"3,800"
Alabama,3169 Other Leather Products,Ethiopia,2024,"1,800"
Alabama,3169 Other Leather Products,France,2024,"329,256"
Alabama,3169 Other Leather Products,Georgia,2024,"1,840"
Alabama,3169 Other Leather Products,Germany,2024,"488,165"
Alabama,3169 Other Leather Products,Guatemala,2024,"2,049"
Alabama,3169 Other Leather Products,Hong Kong,2024,"11,367"
Alabama,3169 Other Leather Products,Hungary,2024,"3,240"
Alabama,3169 Other Leather Products,India,2024,"979,285"
Alabama,3169 Other Leather Products,Indonesia,2024,"1,855,538"
Alabama,3169 Other Leather Products,Ireland,2024,"2,784"
Alabama,3169 Other Leather Products,Italy,2024,"467,226"
Alabama,3169 Other Leather Products,Japan,2024,"19,448"
Alabama,3169 Other Leather Products,"Korea, South",2024,"215,528"
Alabama,3169 Other Leather Products,Madagascar,2024,"3,500"
Alabama,3169 Other Leather Products,Malaysia,2024,"3,980"
Alabama,3169 Other Leather Products,Mexico,2024,"13,578,316"
Alabama,3169 Other Leather Products,Morocco,2024,346
Alabama,3169 Other Leather Products,Netherlands,2024,"225,616"
Alabama,3169 Other Leather Products,Pakistan,2024,"24,865"
Alabama,3169 Other Leather Products,Panama,2024,"1,000"
Alabama,3169 Other Leather Products,Paraguay,2024,"760,880"
Alabama,3169 Other Leather Products,Philippines,2024,"153,589"
Alabama,3169 Other Leather Products,Poland,2024,"68,102"
Alabama,3169 Other Leather Products,Portugal,2024,"16,827"
Alabama,3169 Other Leather Products,Slovakia,2024,"788,176"
Alabama,3169 Other Leather Products,South Africa,2024,360
Alabama,3169 Other Leather Products,Spain,2024,"63,631"
Alabama,3169 Other Leather Products,Sweden,2024,"3,868"
Alabama,3169 Other Leather Products,Switzerland,2024,"36,914"
Alabama,3169 Other Leather Products,Taiwan,2024,"73,984"
Alabama,3169 Other Leather Products,Thailand,2024,"30,756"
Alabama,3169 Other Leather Products,Tunisia,2024,"5,304"
Alabama,3169 Other Leather Products,Turkey,2024,"3,568"
Alabama,3169 Other Leather Products,United Kingdom,2024,"88,951"
Alabama,3169 Other Leather Products,Uruguay,2024,"10,515"
Alabama,3169 Other Leather Products,Vietnam,2024,"1,486,838"
Alabama,3169 Other Leather Products,Zimbabwe,2024,660
Alabama,3211 Sawmill & Wood Products,Australia,2024,"12,698"
Alabama,3211 Sawmill & Wood Products,Austria,2024,"9,459,375"
Alabama,3211 Sawmill & Wood Products,Bolivia,2024,"218,354"
Alabama,3211 Sawmill & Wood Products,Brazil,2024,"6,421,152"
Alabama,3211 Sawmill & Wood Products,Cambodia,2024,"408,261"
Alabama,3211 Sawmill & Wood Products,Cameroon,2024,"1,102,266"
Alabama,3211 Sawmill & Wood Products,Canada,2024,"77,417,504"
Alabama,3211 Sawmill & Wood Products,Central African Republic,2024,"67,647"
Alabama,3211 Sawmill & Wood Products,Chile,2024,"1,625,051"
Alabama,3211 Sawmill & Wood Products,China,2024,"160,438"
Alabama,3211 Sawmill & Wood Products,Congo,2024,"3,099,368"
Alabama,3211 Sawmill & Wood Products,Cote d'Ivoire,2024,"476,488"
Alabama,3211 Sawmill & Wood Products,Czech Republic,2024,"5,426,300"
Alabama,3211 Sawmill & Wood Products,Democratic Republic of Congo,2024,"143,933"
Alabama,3211 Sawmill & Wood Products,Ecuador,2024,"1,024,930"
Alabama,3211 Sawmill & Wood Products,Estonia,2024,"218,069"
Alabama,3211 Sawmill & Wood Products,Finland,2024,"1,180,043"
Alabama,3211 Sawmill & Wood Products,Gabon,2024,"740,526"
Alabama,3211 Sawmill & Wood Products,Germany,2024,"15,100,834"
Alabama,3211 Sawmill & Wood Products,Ghana,2024,"1,810,235"
Alabama,3211 Sawmill & Wood Products,Guatemala,2024,"158,200"
Alabama,3211 Sawmill & Wood Products,Guyana,2024,"23,734"
Alabama,3211 Sawmill & Wood Products,Honduras,2024,"220,389"
Alabama,3211 Sawmill & Wood Products,Indonesia,2024,"47,354"
Alabama,3211 Sawmill & Wood Products,Italy,2024,"89,383"
Alabama,3211 Sawmill & Wood Products,Japan,2024,"23,761"
Alabama,3211 Sawmill & Wood Products,Latvia,2024,"73,191"
Alabama,3211 Sawmill & Wood Products,Lithuania,2024,"609,329"
Alabama,3211 Sawmill & Wood Products,Malaysia,2024,"11,738,557"
Alabama,3211 Sawmill & Wood Products,Netherlands,2024,"11,610"
Alabama,3211 Sawmill & Wood Products,New Zealand,2024,"2,224,061"
Alabama,3211 Sawmill & Wood Products,Paraguay,2024,"33,508"
Alabama,3211 Sawmill & Wood Products,Peru,2024,"97,895"
Alabama,3211 Sawmill & Wood Products,Poland,2024,"1,306,051"
Alabama,3211 Sawmill & Wood Products,Romania,2024,"754,272"
Alabama,3211 Sawmill & Wood Products,Serbia,2024,"48,737"
Alabama,3211 Sawmill & Wood Products,Spain,2024,"28,688"
Alabama,3211 Sawmill & Wood Products,Sweden,2024,"13,094"
Alabama,3211 Sawmill & Wood Products,Uruguay,2024,"1,406,381"
Alabama,3211 Sawmill & Wood Products,Vietnam,2024,"82,780"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Austria,2024,"223,221"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Belgium,2024,"293,079"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Brazil,2024,"4,356,494"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Cambodia,2024,"266,156"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Canada,2024,"34,399,301"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Chile,2024,"604,052"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",China,2024,"1,640,580"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Colombia,2024,"36,168"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Czech Republic,2024,"97,019"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Denmark,2024,"20,311"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Estonia,2024,"112,849"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Finland,2024,"3,889,193"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Gabon,2024,"72,282"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Germany,2024,"16,254"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",India,2024,"12,483"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Indonesia,2024,"907,962"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Italy,2024,"145,414"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Japan,2024,"106,880"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products","Korea, South",2024,"2,308"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Latvia,2024,"22,567,315"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Luxembourg,2024,"1,269,120"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Malaysia,2024,"1,782,824"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Mexico,2024,"22,839"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Norway,2024,"45,378"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Poland,2024,"8,591,065"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Romania,2024,"13,618,633"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Slovakia,2024,"2,328"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Spain,2024,"380,800"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Sweden,2024,"2,825"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Switzerland,2024,"2,017"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Taiwan,2024,"30,208"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Thailand,2024,"342,308"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Turkey,2024,"446,339"
Alabama,"3212 Veneer, Plywood & Engineered Wood Products",Vietnam,2024,"5,870,893"
Alabama,3219 Other Wood Products,Argentina,2024,"53,849"
Alabama,3219 Other Wood Products,Austria,2024,"58,362"
Alabama,3219 Other Wood Products,Brazil,2024,"25,798,318"
Alabama,3219 Other Wood Products,Cambodia,2024,"841,461"
Alabama,3219 Other Wood Products,Canada,2024,"6,449,814"
Alabama,3219 Other Wood Products,Chile,2024,"2,336,497"
Alabama,3219 Other Wood Products,China,2024,"11,437,794"
Alabama,3219 Other Wood Products,Egypt,2024,"147,649"
Alabama,3219 Other Wood Products,Estonia,2024,"100,074"
Alabama,3219 Other Wood Products,Finland,2024,"38,745"
Alabama,3219 Other Wood Products,France,2024,"8,238"
Alabama,3219 Other Wood Products,Germany,2024,"127,375"
Alabama,3219 Other Wood Products,India,2024,"1,724,522"
Alabama,3219 Other Wood Products,Indonesia,2024,"3,246,631"
Alabama,3219 Other Wood Products,Italy,2024,"1,513,411"
Alabama,3219 Other Wood Products,"Korea, South",2024,"2,986,685"
Alabama,3219 Other Wood Products,Lithuania,2024,"104,158"
Alabama,3219 Other Wood Products,Malaysia,2024,"3,698,448"
Alabama,3219 Other Wood Products,Mexico,2024,"665,652"
Alabama,3219 Other Wood Products,Netherlands,2024,"6,502"
Alabama,3219 Other Wood Products,Norway,2024,"2,325"
Alabama,3219 Other Wood Products,Philippines,2024,"42,050"
Alabama,3219 Other Wood Products,Portugal,2024,"14,151"
Alabama,3219 Other Wood Products,Sweden,2024,"6,874"
Alabama,3219 Other Wood Products,Switzerland,2024,"8,900"
Alabama,3219 Other Wood Products,Taiwan,2024,"49,651"
Alabama,3219 Other Wood Products,Thailand,2024,"81,372"
Alabama,3219 Other Wood Products,Turkey,2024,"2,636"
Alabama,3219 Other Wood Products,United Kingdom,2024,"9,521"
Alabama,3219 Other Wood Products,Vietnam,2024,"3,206,347"
Alabama,"3221 Pulp, Paper & Paperboard Mill Products",Australia,2024,"25,572"
Alabama,"3221 Pulp, Paper & Paperboard Mill Products",Austria,2024,"648,320"
Alabama,"3221 Pulp, Paper & Paperboard Mill Products",Brazil,2024,"9,892,247"
Alabama,"3221 Pulp, Paper & Paperboard Mill Products",Canada,2024,"20,399,019"
Alabama,"3221 Pulp, Paper & Paperboard Mill Products",China,2024,"107,846"
Alabama,"3221 Pulp, Paper & Paperboard Mill Products",Czech Republic,2024,"21,362"
Alabama,"3221 Pulp, Paper & Paperboard Mill Products",Finland,2024,"41,614,224"
Alabama,"3221 Pulp, Paper & Paperboard Mill Products",France,2024,"499,457"
Alabama,"3221 Pulp, Paper & Paperboard Mill Products",Germany,2024,"2,342,232"
Alabama,"3221 Pulp, Paper & Paperboard Mill Products",India,2024,"109,396"
Alabama,"3221 Pulp, Paper & Paperboard Mill Products",Indonesia,2024,"50,204"
Alabama,"3221 Pulp, Paper & Paperboard Mill Products",Italy,2024,"9,694"
